,Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
231,Sandy,957.9540292605998,11.059340648207172,49.15960799376045,5.879092436419405,30.76790894779485,37.5821219007941,64.33697250697605,Flood,19.325508637687925,Winter,891.898652699413,West,10.251474750389995,2872.243451181858,Sugarcane
232,Loam,747.8519157702474,32.37201348193696,56.57571267599119,7.954743138501501,92.60595598182655,9.914611227762393,26.251029048316564,Flood,13.834939097584549,Rainy,1170.9807053448123,West,9.740590760660163,1932.2003940984623,Sugarcane
233,Clay,1360.4732244000672,16.074416804957124,23.82440940006806,6.694072003782915,16.169455327398687,62.29540441833817,5.234717843131309,Drip,15.944869525454743,Rainy,532.3758304689695,North,9.866376973691194,3354.5746788642464,Barley
234,Sandy,1262.676630259973,38.74220440358141,88.1154714080633,6.799334048929409,96.58323197183326,44.68741952004389,23.097931052806363,Sprinkler,6.208460197371618,Winter,1255.5541017989513,East,10.284325983932744,4692.704113825319,Barley
235,Clay,644.3625572072388,21.03822253906253,37.5548981357343,6.079638985213194,20.57943769894217,77.79849715709368,80.19139528361265,Flood,2.044134977618204,Winter,448.1298575489813,West,7.755676364540792,3992.3574628125057,Potato
236,Clay,537.2504634606803,19.807948490142373,41.293910374539664,7.005647702166555,74.15661084668295,22.047048099936983,85.14891816465466,Sprinkler,10.01254532894668,Summer,841.8432716047716,East,7.933999870802841,3665.706456595652,Tomato
237,Clay,693.6001306174469,14.46664150997334,41.27597585785192,6.138239186966739,54.66772648973117,16.45660584293349,48.30662451933026,Sprinkler,6.634340157651432,Rainy,360.3103141021176,North,8.627986487373324,3330.885903935115,Potato
238,Loam,967.38342526925,19.168126464706447,36.1291663482145,5.137442949845783,88.44787275967592,40.63322309637678,41.60706704086861,Drip,4.440621717654512,Summer,739.5134563579803,West,7.844773038201156,2951.79163702826,Maize
239,Loam,1171.3393774066913,36.29952285484602,20.1031675460418,5.951995118705247,55.39932555031309,92.65853832183812,97.78536935017816,Drip,19.0765215506168,Winter,511.3540537876196,East,11.90962721382518,1746.2554385386388,Maize
240,Sandy,1011.3935802038742,39.890030128817415,71.05413558615975,5.022326651923067,53.45592191563087,71.04218150124117,20.05646595880699,Drip,9.15777017966959,Winter,436.7199744239607,North,10.884311558528578,4578.841821707462,Wheat
241,Sandy,732.2351478486125,21.04928591520545,87.67918498594997,8.424241754698999,19.54580003683999,41.89236247929187,21.535928285460848,Flood,3.90681754495132,Rainy,1452.1282761406544,East,6.9879281295361775,1994.1440080513453,Soybean
242,Loam,1042.421650442467,23.45831892863628,35.700543829953155,8.380115234369116,16.62293620516587,51.727216975431055,29.18671770363997,Sprinkler,4.373687727282213,Summer,282.1074529557594,South,6.033564935291217,1365.2355103126429,Sugarcane
243,Clay,766.9644878759117,31.66212814608211,66.41330342623957,6.383043541153068,91.64891511155142,8.421301117709834,17.275731828108732,Flood,5.973839978059584,Summer,1191.6224643132232,North,6.256699609483607,4000.0607169147806,Tomato
244,Sandy,582.805487404493,36.58587341395224,71.93274288711007,7.54929799018876,32.78381988500341,98.4575896376113,37.93655982041866,Flood,19.9866672296994,Rainy,1477.0391912506616,South,7.464380706257551,1702.4621373246655,Rice
245,Loam,1432.9892990508038,27.791330025603525,79.38977653633674,6.210321344436487,37.20822549628959,66.6407304694919,91.08342269897538,Drip,5.726224260132148,Rainy,78.85715142311285,North,6.685747715021139,2487.583998164704,Rice
246,Loam,1192.687532407689,21.745770945334883,49.58404379095264,7.348826049800916,75.98236584283885,28.540406846342247,61.53478406285743,Sprinkler,6.911635189279846,Summer,1063.5897503610377,North,9.200028689355433,1113.139713163919,Cotton
247,Loam,382.1471284963883,22.37865522545871,41.205163394830045,7.819005150660927,33.882348242280734,58.58083942152443,41.19465486122637,Sprinkler,13.356898495688029,Winter,416.7221180566163,West,11.14797133636415,1548.2717701617923,Barley
248,Clay,1329.0083686672867,30.868544394904205,42.77065938161218,8.313646856422842,95.20624466390028,10.948236606899398,93.44107945712148,Drip,6.232246840000816,Winter,108.70734527604144,South,10.420501325479364,1692.8145230396483,Wheat
249,Loam,833.6605577243678,10.09654790812836,69.88349331689591,6.400742965473852,73.79277689988002,96.58366688075836,4.846423247582232,Sprinkler,4.70818289566402,Rainy,634.1898894871147,South,7.293654378493143,1217.6405110007115,Cotton
250,Loam,1362.9178949623188,28.58768012379522,77.17456265539452,7.741542940346167,59.742924257342,17.478498788336594,21.027617790186135,Drip,3.5934251396671746,Summer,1406.0658247477688,South,8.395795536154715,3626.627826491381,Cotton
251,Loam,1239.81183273151,100.0,23.785249627608337,5.930749577212415,88.08951605447525,64.80303180552141,56.5888605101759,Flood,6.597311968041947,Summer,67.05938683214664,North,9.047365257187666,4348.031183212469,Soybean
252,Loam,752.7775558100035,33.82591993831252,45.96587057104357,8.466163063277769,4.960590834948276,24.545446253893044,61.55526231931792,Flood,2.565355947761084,Summer,902.4342532981834,South,10.861235097020014,2493.261625463764,Sugarcane
253,Sandy,229.21010081615265,12.789719194693966,83.1358137724405,5.090193595675229,25.706269218920877,71.75613826485358,3.9557506562613134,Drip,0.8636084350882665,Winter,777.0248939632203,South,11.03472961863699,4498.305906872804,Tomato
254,Sandy,549.2805672004299,27.646068008451717,76.46854637863174,7.112350822753923,46.50363342209099,77.68213672402811,40.30387579071322,Flood,16.19051309802621,Winter,1316.4070383380188,West,11.458309871446655,1853.386298240506,Rice
255,Loam,904.124479059127,24.429186696583717,88.94008819337331,7.308270935779645,22.6978539471521,67.34197289114327,64.91539648308728,Flood,3.188951377084243,Summer,171.8024860549072,East,9.055471503017252,2301.561694244958,Rice
256,Clay,1023.5216857739914,29.26976577715682,72.79737817774566,7.40815944975945,74.39051873021519,61.44994602551925,69.80705464034016,Drip,15.631548571397223,Summer,1038.2127433356432,East,10.16564847861518,1602.9479721246737,Rice
257,Sandy,535.253991063163,11.945607834489053,47.52366407195456,5.421356525761811,499.3964679078272,89.24690939520117,63.813990251626926,Flood,16.052078340239866,Rainy,1036.159062728252,South,6.670802227403623,3482.2367816759943,Maize
258,Loam,381.1628962946714,27.399513622843937,61.34464837962464,8.284854242155957,42.37701199309234,7.862671098975804,32.05632243609246,Sprinkler,10.98943076342024,Rainy,1020.1660244503108,South,9.391733759723891,2679.4783634812275,Soybean
259,Sandy,1285.4093078390888,26.844537638785717,66.27099779731242,5.63414147667529,34.2132600111895,33.09147657801952,9.352012359790953,Flood,6.538798187102553,Summer,1416.3850176558035,South,7.492150856826811,3453.133387367595,Wheat
260,Sandy,1479.7228349146178,26.819802832485127,25.49190714219868,7.179636911339443,96.15507321375662,24.828747963084595,42.71124464193341,Drip,3.328138308122825,Summer,1243.4769170599766,South,8.590301310159667,4046.6996215767344,Rice
261,Clay,883.3972369934916,28.10462999789365,58.11478713727056,5.779366276930798,44.48524328275408,98.80139620654217,12.875443736805549,Sprinkler,14.86769958105948,Winter,110.86045305308372,East,9.804303049840316,3182.8120641317937,Rice
262,Loam,423.18307160279454,30.294038116790865,69.65245799308266,6.075257459574448,48.90484004492832,38.93897796668735,94.76236585206672,Sprinkler,12.227046226644829,Summer,733.0701335215441,West,7.541915627122687,3510.5214196071515,Wheat
263,Loam,553.9995244751797,34.14966999042309,31.712491280074225,6.912604896048435,499.3964679078272,73.26126992403988,47.51708660226283,Flood,13.2813424016245,Rainy,627.0319314919335,North,6.313110346780567,4741.001257577332,Maize
264,Clay,223.9078795117068,18.09462160384643,74.64422021978899,6.460176964976018,90.95484730121385,68.47251638810046,31.72591743568676,Sprinkler,0.6690472519800552,Winter,499.713470581663,South,6.061403138452545,2196.2572384353725,Cotton
265,Clay,1388.5884485286488,34.751482305401865,60.86409463598781,5.560789603417772,56.89554832818507,21.208123747737773,76.63040711189001,Drip,18.58658180630258,Rainy,704.438251473441,South,6.1329572132671295,2436.655754535813,Wheat
266,Loam,1156.7226154044179,24.94767046790361,86.65552499883162,5.598277408472969,76.21745871816447,23.899768021155133,49.79485925822639,Sprinkler,1.7926586552077295,Rainy,607.0815681426673,East,6.050098425082618,3870.813446837348,Cotton
267,Loam,949.4714181685296,12.311748374029936,22.96956087448242,6.463506758569799,81.18067183508863,28.12845635530341,31.003402401245005,Flood,7.65271476023011,Winter,676.8841548240647,South,6.662130339347253,3445.222068221547,Barley
268,Clay,556.2717868933678,11.756527877319376,38.57282962888269,7.650490423964253,34.18490419172582,41.11272782593792,81.19677423908017,Flood,8.352877168208156,Rainy,1469.9297051325316,West,7.436932287420779,1714.1316181588593,Potato
269,Sandy,920.4314032705314,20.027149560881824,62.10877155098768,8.14287626396726,43.369433132038,23.43250656505268,86.7152151001122,Sprinkler,0.5264327277100025,Summer,178.5178133868921,West,7.327329085093795,2504.5892400419607,Rice
270,Sandy,1046.8465048574235,33.54690931334403,24.51228611745372,5.29444681790784,84.84717744062647,1.9651482746847804,67.3008166288677,Drip,10.193241532340544,Rainy,1387.2347612661583,South,11.92077956507938,2871.35205249886,Wheat
271,Clay,1278.6643448193622,31.230428042227476,70.00969148498694,6.375863676457904,36.32553516758102,87.93930568071954,4.6964422407667294,Drip,15.179775392964691,Winter,746.3432345329887,East,7.836036631253659,2677.5593518735577,Potato
272,Sandy,468.34765328878416,33.65844894017219,73.13036977653516,5.008242086482863,79.39351334518513,96.5609831380884,56.632288016653206,Flood,16.553738735738058,Winter,954.4262559743348,South,6.764524700156395,1713.0992332881633,Tomato
273,Clay,214.2945772560246,25.51807169324828,27.17611748465321,5.058073682214093,94.09923225744372,34.15703870315679,76.32949119972817,Flood,17.648241369464746,Winter,1253.7653015956562,South,9.273375265006548,4697.720367137049,Soybean
274,Sandy,377.95131908944944,23.205969938664715,55.96981249447374,7.316015389253848,62.3210373068007,33.85068794254729,13.650301208358218,Drip,10.010517932149703,Rainy,572.6713922664205,East,11.14774473238505,4049.2750467759033,Barley
275,Sandy,1370.0242344025366,14.42357580118852,55.62233889137392,7.108573046883057,74.16272874518889,0.7091812774370987,22.867075138460336,Sprinkler,12.797405715328184,Summer,674.111766727552,West,10.068362260726053,2925.423328431409,Tomato
276,Loam,1336.0571008312695,19.845782608279347,45.84965391508787,5.5705668983521015,80.50973120411349,68.02506883303741,88.24951050681365,Sprinkler,2.050634409281726,Winter,643.8017964041352,North,7.776492534812702,3720.244113227346,Tomato
277,Loam,976.6370328214008,23.020580985216256,85.30474037987705,5.818344915825724,84.50396488966425,82.54398957486288,2.012172185307404,Sprinkler,10.016745373494125,Summer,593.3599826768518,South,9.36969695874873,4589.130688542087,Barley
278,Sandy,980.6719185637494,12.658012890388516,77.92544239112549,5.082977137755814,39.5053337856796,14.660830036000316,75.2727137825976,Sprinkler,3.518907219998838,Winter,1392.0175163879976,West,10.289135845202455,1544.696569446285,Cotton
279,Sandy,1064.5476769101322,16.618358581336338,68.80465673367458,7.922315219930413,5.126345917599817,15.966634936715074,47.37732925144229,Drip,7.708040793639168,Summer,1251.9483422298674,South,10.368626954206457,2001.492202827911,Wheat
280,Loam,427.9826622104845,27.94675882191217,70.00286450144984,8.41141708616993,40.18762712367396,79.00832499714377,44.677215883960685,Flood,6.921453600859686,Summer,208.04998530131533,North,9.999230731786133,3170.80498902658,Sugarcane
281,Loam,1388.7355297024478,32.0698934271757,52.32013006691834,5.474108378781418,67.37562297840898,61.629074835414464,0.7096532494887176,Flood,8.759041256209409,Summer,206.77886109178925,East,11.224862548653707,4196.041485409434,Rice
282,Loam,744.4016823596951,39.95042534178849,84.46961647676031,5.810163248178544,45.03503857807928,4.486055762771701,81.93982309664928,Sprinkler,11.646914050495583,Winter,670.4107965368372,West,11.220632750064626,1145.0195817661097,Maize
283,Clay,698.0800867243468,37.99339994030673,68.62167990772997,8.03943333381427,74.89631508603985,62.25469904622817,35.98249006365665,Drip,18.10609461772842,Rainy,193.05319626257312,North,9.47361935644202,4936.072600785442,Wheat
284,Sandy,874.5930168676888,29.276955986055743,71.02867431590715,8.242623292846647,35.69824294686639,30.891772284376607,54.07656313005429,Drip,8.192450311276353,Rainy,947.6849881431236,South,8.579138214667275,2819.6264115295885,Rice
285,Loam,261.0557568075716,22.63744159882216,80.31836326511416,6.468695839823836,63.47441411040296,36.8725155470846,67.73006863356595,Sprinkler,19.63205831637524,Rainy,258.35283052951416,North,9.8494217733906,2436.924562486892,Wheat
286,Sandy,416.16837938290325,29.08532094124698,48.50379796281956,5.17717865294176,499.3964679078272,76.97314182968802,70.26295764379158,Sprinkler,15.301046936998455,Summer,807.4412327518615,West,10.90927200822278,2170.897751359088,Tomato
287,Clay,1351.8694595047339,33.56954854240696,76.49496327066922,5.137871417924868,74.93694366449569,81.09351926726106,95.59800588260724,Sprinkler,10.473880412373472,Winter,60.46892315539074,East,6.033912629047109,1697.4268306034865,Sugarcane
288,Clay,307.6382683026644,13.55008572770162,33.66684220695444,7.008824531241537,499.3964679078272,40.03566268398306,53.13399532366091,Flood,13.05851552368291,Summer,509.0647051983377,South,11.951982054089108,4166.295635720111,Maize
289,Loam,984.0977423063048,22.29714669088865,44.17393665714215,6.375132881126127,20.40643885466006,94.71529360063548,39.97195509744276,Sprinkler,2.4933713370729174,Winter,1031.9265493253504,East,7.097362633975195,4821.656658984386,Wheat
290,Clay,518.9538425857172,35.19406856906852,43.49273179888899,5.100283496521791,29.191117349780725,40.64627179520722,95.3703626491708,Flood,16.968169860616268,Summer,751.8564633303803,East,8.821493913959857,2654.579019381593,Rice
291,Sandy,706.0842982545695,21.51498855799132,88.49678278723984,7.041383373093948,74.86087085818323,77.18360352301099,64.21102350255211,Drip,11.855970373747336,Winter,1468.4907546985328,North,11.2321784090572,4809.682779013825,Maize
292,Loam,575.3018578019098,27.156168136815594,79.95760566235488,6.676182838789394,48.26012356615207,48.38772645642591,29.81503562765556,Drip,19.72831586408724,Winter,1317.4505042960056,North,7.350242394265196,4295.190461740136,Maize
293,Sandy,546.4078596622055,27.633080825865942,69.08189031131818,7.755801853522455,21.60314403930722,89.7532326522084,12.646424540357115,Flood,12.910360503180558,Winter,570.6526296125693,West,8.860771343402298,2924.204509905273,Soybean
294,Sandy,1134.7596767395191,15.53428759400918,70.89397331307731,8.40533055485271,96.72711903702977,90.77612436501786,84.25545014651813,Flood,16.765175873693337,Summer,115.95548513479817,West,6.795493081087075,3696.104716504531,Tomato
295,Clay,586.2582303101276,20.86706324956865,58.72097223950249,7.173397613091311,71.51250198168879,8.741680787108386,36.21816027941516,Flood,16.095373484507174,Rainy,1276.1581351667774,East,8.370457952329156,2739.936716681852,Soybean
296,Clay,936.3260323859664,20.035338662257963,86.29634669759633,7.059232773441037,95.71348325397962,93.64933313102256,66.04697213644312,Flood,7.236492453631242,Summer,1371.2897499562737,West,7.062812728758015,3234.893632850209,Rice
297,Clay,818.8655228588295,10.785901255961944,54.73811270176531,6.391895450515691,42.71050453603432,82.55348415204156,47.08164193658981,Sprinkler,5.562407192047627,Summer,1239.9097204576033,East,8.181766492626942,1232.185348074015,Rice
298,Clay,1062.7725149714424,10.725752916740657,46.636239690892616,8.408301446750023,47.51003406917205,79.13107143126669,19.892977979503836,Drip,8.894624876914445,Winter,235.52741433365904,South,8.240785300756333,3785.0539012021327,Cotton
299,Clay,1417.8786611221851,34.9509113102732,31.41247358521137,6.904695318762958,89.79552161850192,20.09113396855224,60.16866086204651,Sprinkler,9.611206215972324,Winter,1496.9769448978172,East,11.959024737589996,1211.2985779365467,Wheat
300,Loam,1152.3437263733254,18.19212429918437,75.03439565827406,5.963337133629529,52.504934024538464,80.51192087546649,6.068306895068232,Flood,5.181651687764556,Rainy,424.9471212515221,West,11.968878175822631,4268.339787678598,Wheat
301,Sandy,479.4224921679838,25.542362987164463,71.4110752452914,7.483036026218912,70.72789119056672,85.01327346850368,41.334245987119225,Sprinkler,17.94465853034395,Rainy,1100.0971235721363,West,6.6887176719636745,4299.7877178422295,Cotton
302,Sandy,240.53807557967008,18.961767207663197,46.904852696689446,5.950222008899489,25.217287749553,28.91503344541509,54.661493966367104,Sprinkler,11.079683314862596,Winter,1366.6505706867963,East,10.355812675970084,1948.3091502248585,Potato
303,Sandy,540.9432575897727,38.220377353460215,21.76353897714605,8.164851519926478,44.67264687026405,95.22600783623236,43.60469741185791,Drip,19.57966564699461,Rainy,391.7463157795287,North,6.310472878014607,2294.651124143201,Barley
304,Sandy,973.6013099103312,17.778902765973214,78.72981294026076,6.311526896775818,12.34498658103551,4.986014639916425,74.86721752509908,Sprinkler,16.295346671902134,Rainy,1366.9749042817457,East,6.181152092023131,2925.241514233173,Wheat
305,Clay,266.85355752952546,22.88970438216805,20.799258841785157,6.924539969716719,20.59800358769617,14.990925324713968,82.79249545453125,Drip,11.336244777642946,Winter,498.7482898325571,East,6.632003365469786,3386.651627729926,Barley
306,Sandy,845.2761213616072,36.18190751453805,69.25898457403358,5.177005863384801,0.0943415267631087,53.75811380515143,77.1243074033178,Flood,18.967285423815003,Summer,1465.7991724568817,North,11.792913942047605,2149.414646967987,Wheat
307,Loam,975.895703591956,35.25800700375426,87.91799768082399,6.491424332832808,3.926505164866023,57.579247112230966,3.881294781180211,Sprinkler,10.345058894358488,Rainy,457.82702955168816,South,11.645181287368183,3369.9456185277,Potato
308,Loam,634.517058062049,15.58304253538832,50.63629297037424,7.913272388813482,97.72838231769292,64.51500833009034,19.41287704459722,Flood,17.798576994114075,Winter,1432.4819458988609,North,7.163566921684083,2191.1482929171952,Sugarcane
309,Sandy,1202.1858648695684,34.07929929387132,36.44813834971669,7.819770818771697,24.23536951367623,1.6969129315466458,53.66075092637743,Drip,7.483823233318207,Rainy,127.63974379437862,West,6.97003401332227,1221.9628842842426,Potato
310,Sandy,338.57772907390336,23.74560660213678,69.34097070303672,5.785114955987342,66.33107095040019,96.03667746221302,93.48220404438013,Flood,7.883526476379834,Rainy,1078.4444169212288,North,7.443210519095682,1010.1101993276358,Rice
311,Loam,297.6791162565514,24.48906616256065,90.69448257876628,6.84634745243682,83.90996987996115,4.458809273414399,83.49567750521169,Flood,8.653548317933158,Winter,821.5611440636553,West,9.093281964450853,1404.6042316737144,Cotton
312,Loam,1146.6453830646842,14.004399172478314,58.25012212544931,7.860568592746329,55.066045923656425,14.306195272340238,84.25345083518016,Drip,11.1592000958933,Rainy,742.9217618279595,West,9.41822779221246,4169.002800656073,Rice
313,Clay,844.138711068058,12.41804541271374,87.69246926793024,8.256394470592639,15.31445000839562,1.401451752605698,30.32081937596749,Flood,11.293060268877069,Rainy,374.066755670968,East,7.3295605826366845,4845.725249533349,Sugarcane
314,Loam,1094.9231153560568,31.83817920921296,23.61681051605728,5.333763224455512,72.81164373361663,56.685843329409465,42.94478970787026,Flood,10.179778972703142,Rainy,1073.1138951759133,East,10.53973672853967,2707.864797124877,Soybean
315,Clay,765.2755401848701,24.893834570658992,55.33569188131697,6.5752052379917885,60.025141009958304,93.22668839209724,47.070594731593744,Flood,6.467018984871766,Summer,326.6737625971453,South,7.857319016415905,3050.735813799771,Rice
316,Clay,520.3226432108388,23.105521078455386,70.2917763125785,6.1810899763748015,73.12505893473751,66.59471660804643,15.737158334991042,Sprinkler,18.580526063421203,Summer,851.620604177914,West,11.532787953176465,1587.3926762937044,Rice
317,Clay,1264.8330129764597,31.8852468595719,80.38483298044252,8.047409594101037,76.97466228570872,82.26574684804274,3.106813024445632,Flood,11.97742889831046,Rainy,417.2057764083637,East,9.940336238740382,3204.125410720628,Rice
318,Clay,1239.240642659673,32.96538696973329,32.547892833545305,5.292337201380065,97.54103676847453,1.3281203458580082,94.69028994605168,Drip,8.4509147157361,Winter,1435.6510006829662,West,8.61810716582167,1578.6196080279074,Maize
319,Clay,1103.1054121107547,14.767245030080607,76.0002437234577,5.738940798953131,57.356328002671,54.20152984797261,24.07125856635067,Sprinkler,13.197950734500555,Rainy,91.5152310616966,South,10.739472010217073,3444.8573247953204,Barley
320,Sandy,553.7886783989516,28.30675448432924,58.68949530029817,7.633639181552731,34.164111269060186,45.95629775055219,23.99489037236313,Sprinkler,15.4753517772912,Rainy,339.606006161293,West,10.907487756279988,4733.034670323415,Potato
321,Loam,967.2998669298132,14.060622468330566,45.331410053603534,5.179528471434255,64.8464556900237,49.8967944220793,8.337905376875954,Drip,19.23419772045074,Summer,401.3503792617992,South,7.742889633653662,1782.7941572121586,Soybean
322,Clay,669.2660660220348,32.54125258087137,29.220052000536548,6.723873832500012,6.844070924262613,7.221318533518795,92.85077519437786,Flood,10.24120866421786,Summer,650.3983473633338,South,8.038287263016507,4058.254872228408,Potato
323,Loam,319.0566953246244,29.708654688014185,80.57070312362387,6.54737462137902,89.73973183215863,68.44353610693075,57.9737114939772,Sprinkler,2.6859209518397966,Summer,387.4588507115776,South,11.61573092237162,1094.009691273296,Barley
324,Loam,1392.5076481009155,38.69843863250374,31.009124572580077,6.17040412646062,11.93810113381968,50.32204148586344,66.70368571253539,Sprinkler,9.094933128012556,Rainy,762.4561808897387,East,6.988446230179632,2501.988965286484,Soybean
325,Clay,377.8642201946498,12.068740490692637,41.68515014463695,6.381003103616234,32.784283788581824,76.51488498612639,91.15768872630524,Sprinkler,9.839925948342692,Rainy,1315.0750087248816,North,6.252902501777605,1442.994031322036,Tomato
326,Sandy,1435.3085599670433,11.71164163453763,40.30318723737058,6.854792054255816,81.57453806261209,48.52906340617154,34.56201689007895,Flood,17.991384524620642,Winter,1082.4919610432976,North,8.724331935657295,2409.9017663827976,Maize
327,Clay,779.8075048453425,18.465612240796005,80.9989823933598,5.564785754359341,59.731237833071184,14.938163622643208,62.15073111380841,Sprinkler,8.198614985027586,Rainy,890.944871775911,East,10.807259401461774,1694.1476785555342,Rice
328,Sandy,440.6728074902055,17.85117051207718,67.08920959462286,7.001985573992575,39.363552027744205,64.8256954077822,3.879945472888746,Drip,19.0898231652992,Rainy,179.0546080748855,West,10.630008637864474,2493.219960491549,Maize
329,Loam,904.4712315918656,17.409363972159994,75.76769780339606,7.819013152549952,47.34356593750214,17.238636210516624,18.677252823112934,Flood,9.96007220042953,Summer,1056.2885571644497,East,11.517183773476996,2670.0912244301217,Potato
330,Sandy,1334.8295866393307,37.1876374156311,37.53275291547493,7.660563254265557,499.3964679078272,87.23945633548149,83.12458050899426,Drip,19.488719769089112,Summer,291.3007122508628,West,9.199203986214242,2202.3644911236734,Soybean
331,Sandy,1151.8923523324297,17.486385995485183,63.74118697248992,5.538649666428208,34.00043860598922,61.31162390692416,76.67683563383358,Drip,0.6598672620537628,Summer,1190.232709644462,South,6.6003880293992,3626.487797892517,Sugarcane
332,Sandy,1248.5294922198846,18.158491783858928,52.27855461740244,5.522373144095159,86.96496848121713,15.720388355695423,35.06426914571469,Sprinkler,18.02689980872376,Summer,412.5822998397221,East,9.532133846016096,4675.408205035639,Maize
333,Loam,1056.4183767239324,32.78194787253891,78.29812637517898,5.938610287107196,8.813443097669149,96.23380574812067,37.681062777421246,Sprinkler,18.656848812895337,Summer,654.7206560653063,North,10.67037368611927,2602.3814964210897,Rice
334,Loam,1099.9595338732083,23.4921952735162,83.42609423368825,6.26376154219363,77.67984372086308,51.83654633353206,53.35544335535795,Sprinkler,19.23990824742166,Winter,558.1817933609955,West,6.559968721618958,1769.3726259000855,Sugarcane
335,Sandy,1303.9543470349151,33.301316708655435,20.850974003417075,6.429594534929689,84.75476330547363,7.289845187165501,0.0241004685134549,Drip,0.7549924164049896,Winter,1295.2801762785425,East,7.035944406585538,2082.891032783933,Potato
336,Sandy,524.5684115169418,11.960984726931557,67.18139433411548,7.378940258916709,18.181765283733878,62.68329044150672,24.124433603802785,Flood,3.848166312731025,Winter,233.4894651344418,East,6.073743966934026,4416.003293985476,Sugarcane
337,Clay,836.2524527360827,24.62713581020153,23.628505938381032,5.198381512580424,43.03465323722004,25.31989070128102,20.823180860821445,Sprinkler,13.248407810318106,Summer,870.1850794579435,West,9.561915476680865,3286.558893080592,Barley
338,Sandy,487.5722743654829,11.00840800549848,58.42010655541492,5.121354464791232,16.54997746636556,80.36934518773025,25.048294674976347,Sprinkler,0.9967174888345892,Summer,255.98933369244023,South,11.320406351675429,2820.044129227829,Tomato
339,Clay,1483.968410395641,11.879596103660637,40.13429103305747,6.371686970303681,70.66041289942177,81.78220735661907,80.59058425334413,Drip,1.7403754254417645,Summer,1071.9539623916708,South,10.023979896012598,1598.5468860357068,Rice
340,Sandy,1427.2771415925972,37.19312360033233,41.474361966549885,7.440072922482932,53.53477680616568,97.89473558546618,27.96738565464432,Flood,4.811038037022118,Winter,1362.3632853019976,South,11.892240525545892,2798.909233295128,Maize
341,Clay,251.25485477905767,14.177361133527857,44.70709524166496,5.677023700347689,63.5323346708321,50.18695310245037,19.152132205014816,Drip,10.49257549050574,Summer,680.1810981075174,South,6.378201914998569,2113.9680134295468,Soybean
342,Loam,1117.2477242703949,25.972620468256515,63.49047143347271,7.24526568439688,19.64869669562112,45.49568797277372,50.42634607930315,Sprinkler,11.145099905702748,Winter,757.733777384215,West,11.418006510908976,4772.6525114133965,Cotton
343,Sandy,1402.8228126403656,-50.0,43.38349759681385,5.909398482791048,21.17458620524195,75.34756054464806,86.56450363727319,Drip,1.168091894473335,Summer,1394.7631129000054,North,10.884409724320085,4536.280437662925,Sugarcane
344,Sandy,434.7479486655336,20.42029978776528,71.28893354131964,8.101301380847307,4.149732550990636,13.247065634192657,24.134970383749987,Sprinkler,3.822161390239857,Rainy,805.4375135415678,East,7.88544912299703,1335.610167312792,Wheat
345,Sandy,938.3287997184184,36.99500037061817,48.31691699017088,8.134914804933157,32.20675351957297,54.69155137931242,7.853624279279869,Flood,10.244260630025778,Winter,757.0177351718634,East,11.84115931102351,3066.613957044972,Cotton
346,Sandy,1390.1347868644543,10.654701903264684,24.7847240216971,6.040505214984643,55.97446613336749,54.62476001308509,35.64047358496647,Drip,12.081842108396405,Rainy,888.577198921241,South,7.72762648902849,1900.233382058688,Potato
347,Clay,244.12977216153848,29.913690585267677,74.8631889738875,5.804978138871341,85.79349139973289,8.947312281038721,74.76518245649778,Sprinkler,3.3938330814812,Winter,1049.3831177262805,West,11.335828342969313,2643.108358097162,Wheat
348,Sandy,1106.6463474208915,38.901833026406514,40.00308272148942,6.439563902231809,66.69274474586807,41.79840855069136,55.06905446947946,Sprinkler,8.277407532965928,Summer,204.9808938761955,North,11.284491462445136,4507.3919930058255,Wheat
349,Loam,586.553709584316,26.805045503855258,50.29368157194838,5.841860548130521,43.53963233997514,85.3284798567202,81.67933695743474,Sprinkler,18.135828012080573,Summer,1240.6102652251982,North,10.545945699617835,3110.058079554179,Wheat
350,Loam,1401.7150539894894,38.104673860992754,67.9810718255331,7.353343451520963,95.31201143941378,85.61536219946603,95.9592147609234,Sprinkler,19.978536097400355,Rainy,681.4822898072259,East,9.380822842877112,2336.8611734830392,Cotton
351,Sandy,1487.172171457058,11.567736378580712,43.27193100040984,7.891226395918999,71.92452005758318,9.9237664919681,79.26624767516171,Drip,19.750681869207256,Summer,154.90533935135403,South,6.720016497701328,1831.5534164199885,Potato
352,Loam,1427.5464358474642,22.56379957222484,23.96099593027009,7.35582245818926,93.016520286255,9.072088274783086,60.38030788437534,Sprinkler,17.692652950594013,Winter,1189.964870337409,East,9.19183040697899,4201.299437625958,Maize
353,Sandy,816.4784816547029,17.804733728861535,46.17447329089696,7.885226565372723,52.75879732721657,26.26954770019353,49.33415880523805,Drip,8.195871715023943,Summer,596.5774589450946,East,8.140777533929608,3498.0720614573884,Tomato
354,Sandy,1320.6554462861077,31.92462894942189,86.11140078860124,6.389472567726159,25.89042747931396,87.47660625539935,4.006908634826667,Sprinkler,13.888198695458293,Summer,195.53286788782825,North,10.753302198932111,2872.261841704925,Potato
