Crop Type,Soil Type,Rainfall,Temperature,Humidity,Fertilizer Used,Pesticide Usage,Water Availability,Market Distance,Farm Size,Irrigation Type,Labor Cost,Seed Quality,Crop Variety,Crop Price
Rice,Sandy,498.8077464307101,32.18515910340594,79.75885404754557,265.86997372820326,18.794478254759078,1962.7263589035413,47.38174250225701,8.611377235450544,Sprinkler,711.050881852603,Medium,Hybrid,616.7457996486246
Wheat,Sandy,621.1993553230247,15.612461206691307,72.40053202066198,127.20056883740384,27.793574373621183,3974.410070242471,32.16849298534654,2.03966110096284,Drip,752.5864170078858,Low,Hybrid,550.6797472668875
Rice,Clay,289.8434755289753,22.653433521989832,67.03312835267405,123.38369811466512,45.97650088669301,4001.087317887087,9.736932311619135,9.724251204961984,Drip,968.5284606189268,High,Indigenous,540.6048156048452
Rice,Sandy,202.06721187598592,28.72825840692932,39.35885182193599,116.4994232731645,15.341369326429977,2269.155935103621,30.770726713551024,9.63663538410758,Flood,334.35762287056446,Low,Hybrid,510.49485956549137
Maize,Sandy,710.3881646346381,30.802245737656055,58.70976697535771,133.19521724019887,25.46785799949848,2934.8553295628526,27.52614002517344,4.217226809515674,Drip,116.61077713872038,Medium,Indigenous,285.06652797905315
Maize,Clay,612.1401362669853,29.426016611547773,76.83336161323282,189.3512410785468,42.84569698881389,2178.4133317618243,43.50150023340035,1.5930461639072768,Flood,591.0476179844355,Low,Indigenous,780.1389302431535
Maize,Sandy,674.8308552985177,32.44390690183574,48.21743628863042,226.7538235681477,48.77963597624713,2034.8202812971467,28.88128353935846,2.5035010252190717,Sprinkler,736.111453957133,High,Indigenous,506.20242946535984
Maize,Loam,834.995080304413,15.152218705995978,48.70138971090249,215.64197943469628,28.157045456871835,1103.5842809979406,16.485459545492755,9.935477429002272,Sprinkler,811.3667282946892,Medium,Indigenous,962.6646475023452
Wheat,Loam,717.2847307382881,17.523529999438036,30.188454362887327,251.9294549953699,30.279984805733896,2140.846978613328,35.403982873919986,6.067116488544968,Flood,274.3650397223295,High,Hybrid,334.72758447349867
Maize,Sandy,339.81875426190174,36.723606306978624,40.45460409872277,271.4784988743562,32.88687847135079,3215.8797995130994,29.415895364101107,4.2095961894344684,Drip,335.5775821333213,High,Indigenous,714.469455664337
Rice,Clay,488.6180152884799,32.04371610225403,82.52433750731007,254.01976058583784,47.29392566534843,1006.4047501961152,15.48700827200926,3.593824244650349,Drip,561.3318327405667,Low,Hybrid,946.6453716751976
Wheat,Loam,924.7128838302084,17.823291067150283,56.504789498262426,54.736350843588646,44.3282716390812,2132.876335238669,30.81325360743085,3.312925617798528,Sprinkler,397.5407289730017,Low,Indigenous,697.1124907144833
Rice,Clay,815.9557602013432,36.05186093496448,89.05406995406604,233.9794883879972,16.824044984865772,4525.641329293,41.969101005035874,6.977374885490338,Flood,874.4603379287005,High,Indigenous,884.1456168556551
Rice,Clay,645.3096463493738,21.05578044561417,53.74247781442755,102.0998934045829,27.470312713883,3374.5943404294435,6.2856912975804695,4.774490483677173,Sprinkler,526.3841383648482,High,Hybrid,844.7328637813055
Rice,Loam,404.5159982474178,26.956497104880587,72.91118728681448,83.23201067699566,28.56001712785705,3431.4512963239217,33.388296739030025,9.688696294317504,Sprinkler,819.6207796918027,Medium,Indigenous,424.1059439401034
Maize,Clay,441.648401467836,18.62991282211651,46.91514257428375,209.62219619978387,41.56384446595027,2613.457220105413,20.73133381029764,7.154587275808253,Drip,622.5577844341184,High,Indigenous,640.1115459455468
Maize,Loam,785.5664540685076,32.752751410542665,51.82857846845601,129.93579885192372,34.11571530421741,3705.888573969644,18.170215059174087,8.128401319440652,Flood,795.7811274554008,High,Hybrid,240.63520583022003
Wheat,Clay,880.9394086822167,31.671360525356697,41.44355925545368,64.27929084261082,36.168818481160514,1759.7310649214369,22.666448766250006,3.634673937248439,Sprinkler,399.4056878772915,Low,Indigenous,581.9732944260395
Wheat,Loam,737.1397356244915,20.277811779153403,50.8237421099637,84.40743359959033,49.92799630662471,4274.987241536766,20.39101989115917,1.7126776819776326,Drip,848.27495973728,High,Indigenous,307.3797746329035
Maize,Sandy,847.6239806147535,36.585019171425046,62.83425122523859,50.23235421749027,12.998401738800522,1466.7564797435994,42.45075980187987,5.390405536436929,Sprinkler,347.1150839959194,High,Indigenous,769.363133457201
Rice,Loam,813.3249081603248,25.032650605492805,89.50637285875496,275.80590683617686,18.92039294134932,3624.005418612437,17.365901484555526,3.8312339189160456,Sprinkler,591.4889272029618,Low,Hybrid,575.2525797029122
Wheat,Loam,319.7631743655662,22.312877276768543,69.85210278430714,56.154495960309646,26.315837494861874,2364.5973032787324,37.99188603979634,2.818748485071313,Drip,292.6064018564868,Medium,Indigenous,470.1046263684945
Maize,Loam,539.1558503306417,18.808239736613388,41.954757264498845,102.36394237737775,23.911296121955488,3990.051882329907,9.232691910286492,9.573779177207753,Drip,527.973869463574,Low,Hybrid,341.9173865502798
Maize,Loam,,21.654200312888435,32.697686495493066,154.06569517197684,10.865822453879344,3199.05820506408,47.8128367617987,4.995893929078273,Flood,386.3576885578328,Low,Hybrid,998.8286336571582
Maize,Clay,388.1884678415879,15.550673030595425,37.58138887887064,139.14283148770477,13.671104258847034,2809.4121539148646,33.00424867618483,2.572377328439071,Sprinkler,340.0330875734928,High,Hybrid,164.5394687964394
Rice,Sandy,895.4076997208421,29.58143731140289,63.75331207638284,277.9314692281939,37.23813165614305,1677.689608372988,36.802335967005206,2.787855874130252,Flood,970.2865162252338,High,Indigenous,139.204612515178
Maize,Loam,578.3135725065457,36.05576865859869,75.90961972900598,60.07223643363552,45.17297853450243,3547.2858571374118,18.411769944250292,3.5263876821813462,Drip,244.0666949380576,Medium,Indigenous,295.5316604444781
Maize,Clay,628.2864814741287,28.72451123604105,86.42515243804482,178.0536769192629,30.569080450639103,4899.079373681652,23.54434559186516,9.993846413707416,Drip,808.5932537116557,High,Indigenous,973.9652127650376
Maize,Sandy,342.7567721822177,20.48184904809689,30.94939031980925,220.1198656310935,31.56764318054532,4302.41369962806,15.070027382193931,3.412103504676376,Sprinkler,985.7484635348934,Medium,Indigenous,981.314351487986
Maize,Sandy,449.8174288390368,15.84172945534682,61.36560849371219,282.9244934202922,20.20373731329517,1240.0327703560472,46.96412386110008,3.9592162412060823,Flood,117.91133536607003,Medium,Hybrid,689.4349612949223
Wheat,Sandy,384.196934742296,20.36570183147007,58.25204137339061,205.09281303093024,40.71505454534845,2504.917513444764,26.964700119562,6.933953151856013,Flood,729.1246726378855,Medium,Hybrid,892.0960004857643
Wheat,Sandy,364.9489316147411,25.403035701777306,69.36330131854224,250.93880900294067,40.07178349469025,4702.332036761087,33.37016520460955,3.6456523876926847,Sprinkler,327.6206250006584,Medium,Indigenous,292.56555775671586
Maize,Loam,710.3686346527761,33.99028571749491,63.57473126792052,70.9312344613371,33.53462756870627,3012.1749902280853,38.04224137388219,2.9422382595372403,Sprinkler,136.439041895474,High,Indigenous,974.8378847589612
Rice,Loam,405.5070781165719,19.696071313444357,71.22234903494883,146.48487773423184,18.506571460453717,3648.447303232717,21.699774099479253,2.427734679846388,Flood,462.6006210609677,Low,Hybrid,228.5063651256082
Wheat,Clay,705.6123888163347,32.994786333867154,69.48495508495142,143.48678361976687,13.88072872948358,4650.3973823655615,37.40457445426136,3.8141439852501295,Drip,941.6960291537875,Low,Indigenous,191.01266936349245
Maize,Clay,246.76369128684317,36.673336708797095,37.02070349147677,271.5720541139294,12.569543034285036,4495.178761679523,35.41966203903531,1.9532412066589615,Drip,110.58858493029793,High,Indigenous,200.9903853225456
Wheat,Clay,313.4195148216815,26.34867120270893,77.98307481712317,87.84279281581874,33.70784266571511,3007.281502162044,36.7546700243276,1.167819277733046,Sprinkler,629.0971227368035,High,Indigenous,615.8151309453082
Wheat,Sandy,419.6322032001003,35.53579979106483,37.39395454297949,87.97154308415756,43.001412765712,2750.5852106304083,27.01534550920758,8.241775276012095,Flood,551.2568307357919,Medium,Indigenous,802.8769606462471
Rice,Sandy,677.6375335165533,28.86643370087739,71.91183751254823,132.1395374714496,44.33321727123699,2358.770473918348,22.23218220312277,2.2410544817311893,Flood,886.0457479339427,High,Indigenous,430.0004600871698
Maize,Loam,740.6729960699008,30.927270927022622,54.9687220584364,63.6165118417094,28.54488297373799,3876.077772651565,14.993698469404542,7.9837916483371805,Flood,175.6015430685631,Low,Indigenous,980.1063890075138
Maize,Sandy,554.1735734236217,28.15696150845507,60.83104407459587,95.6145101631225,41.37085197226868,2147.947197886173,42.10818587604018,8.177882310879937,Drip,713.3734268979853,High,Hybrid,490.9781243064965
Rice,Sandy,556.6327316617832,26.579317918783545,84.19788086254263,291.3024096364338,47.875207853640944,1999.5504257236005,32.37575209392554,5.841275736963188,Drip,712.0987285899496,High,Hybrid,235.40369569589467
Rice,Sandy,779.6134811188945,20.866336044396235,83.39302358840919,157.0459849667932,21.00680449952272,2424.9995784151206,24.995848824387277,3.787137624816563,Flood,702.172015176055,Medium,Hybrid,519.370073367523
Maize,Clay,,22.579851486526152,79.07137833930177,208.00480210560912,25.918413855230288,1708.860227515168,47.47981580197752,2.305294603748996,Flood,948.1010454415332,Medium,Hybrid,711.1334488801958
Maize,Clay,472.87201957937646,22.249252973590224,60.6089028273794,231.5278148361592,47.259159703867226,3780.479263783069,7.152746562816747,7.631245960488991,Sprinkler,840.7787761061924,Medium,Indigenous,849.0032024539408
Rice,Loam,854.9656456953862,29.08222327384537,74.17438860802999,141.74035175180012,23.529238692691397,3464.9625973224493,43.25773753422714,6.4124828738360735,Sprinkler,137.7754536191554,Medium,Indigenous,512.8914609609336
Wheat,Sandy,682.5755281706978,17.99884232559725,60.77382333112856,86.80676860262923,46.55505161287185,2931.5141364633746,49.89121668256876,6.899081108442077,Flood,523.9745656340618,Low,Hybrid,634.2461434442507
Wheat,Sandy,469.7817062043363,37.91979226755838,82.17636494848665,101.6452540554452,49.24179449017863,2561.303117046218,44.91239498972903,1.0780218086061797,Flood,458.1577505812001,High,Hybrid,340.61024094296806
Rice,Loam,924.4198338637392,33.01637863207783,54.166549993974,128.31661914515257,36.47242914297699,4636.250171586926,41.46964635270314,9.34765314137042,Drip,379.1324989817219,High,Hybrid,681.3248737649626
Wheat,Sandy,,25.03614077282984,88.2141206648926,209.0171050880564,42.67561158016673,1116.495139956421,21.843769703284607,1.5966116870189522,Flood,506.2030526386876,Medium,Hybrid,987.3747495553092
Rice,Sandy,411.9163577893867,18.96560361315945,85.93936549373265,149.5701372722636,39.98182256884341,4076.430974029197,15.409138201803207,4.301252966260051,Sprinkler,445.7747664333797,Low,Hybrid,144.14821532901448
Wheat,Clay,716.2318700205735,37.049804243040896,74.49615716710713,51.70367447503203,37.98137030462095,4607.638286995555,38.06827342248205,4.624404846865303,Drip,489.1005098907988,Low,Indigenous,897.877603634651
Wheat,Loam,676.6005825511654,35.59445225252913,46.76495305056432,180.851796266868,22.277242919249304,2785.418317719704,18.705891482985574,1.0121997204815396,Sprinkler,981.3356790477784,High,Indigenous,606.0542524907705
Maize,Loam,520.9503312311862,33.043038817929485,37.89921532759551,280.37834797685446,12.283773516317748,3202.761965882587,12.92178569697368,5.473803784157174,Sprinkler,179.7696772746227,Medium,Hybrid,326.88879360606995
Maize,Loam,493.5648633638405,21.78867618528106,81.28220700559186,253.01940275216973,23.722069300786025,4777.854751528152,40.39366491966161,7.77528095059909,Drip,930.0077828548568,High,Hybrid,959.4007390083322
Wheat,Loam,474.8483798205632,25.06116593584172,39.91813716827768,256.30284281490776,36.67743940815626,1849.1100611420577,19.0644643506525,8.409417878032949,Sprinkler,532.213042123924,High,Indigenous,535.018872753009
Wheat,Clay,693.7246267165174,17.568706311310585,81.25564733984015,248.7645044015328,14.101167929112057,3080.53939113874,46.14987782693023,8.91457293975296,Flood,661.368020949587,Low,Indigenous,398.5212265060471
Maize,Clay,553.9279491845356,19.72598811818829,59.44590040274163,130.9327064026059,10.476719319129684,2898.8845085128514,42.82846901686064,5.389469814838325,Sprinkler,847.1646699559245,Low,Indigenous,263.34786544375703
Maize,Sandy,865.4904906011376,34.57541593291832,54.39340702848625,241.298458438598,15.587694904117546,2033.5705914814805,43.14381482791648,6.675725714766855,Drip,424.41672623433,High,Hybrid,320.0069892309959
Maize,Sandy,735.6820929071695,32.875967971267094,84.19144673006575,85.79033945279825,38.62943705643181,4274.372921492432,39.720637672512176,1.7156774196684887,Drip,487.37971727917017,Medium,Indigenous,849.5641374322984
Rice,Sandy,255.9452845675473,29.837144074398367,66.23105895241667,214.4290368189884,48.91174806625776,4598.402379052943,44.63966406986315,5.392344018535749,Drip,468.5666322508426,Medium,Hybrid,652.9690083854492
Wheat,Sandy,712.1345790625329,37.39316814815432,64.59684042778306,210.3921416712486,49.322587984592815,4127.730319152835,41.25861014801541,2.393341793845617,Sprinkler,437.2579202821839,High,Hybrid,921.9210575394844
Maize,Clay,416.9179492001479,29.581662945326137,63.52595667746386,56.39244977243367,29.759165965607515,1781.4358433944335,32.113011360862785,4.326788058602693,Flood,932.9763894822056,High,Indigenous,308.7716069420072
Wheat,Loam,,26.67419999909027,52.270170961171885,246.9925333977329,44.7740920396939,1346.9945420055262,18.312022336183844,3.9637478157813937,Drip,846.0369020737108,Medium,Indigenous,209.02471646401133
Rice,Clay,744.1055448827611,23.509268657644068,77.13858621174764,275.81202627378264,39.47305823006016,3421.777941221369,44.96941369463671,4.811865195173573,Flood,198.09999087667848,Medium,Indigenous,105.478777878031
Rice,Sandy,384.66335132320967,38.51121264340431,45.167906640946384,116.85381961802692,30.04160947938413,1228.3790420395358,42.827163024793634,6.144729561767193,Drip,197.31101722938644,Medium,Hybrid,557.0758338543944
Maize,Clay,565.4869159042948,17.067886538108837,86.3336976024765,253.09768104653773,32.910421318203475,3691.303554232337,26.27956949947453,9.125889823566965,Flood,485.0825633676921,High,Indigenous,998.4762373437892
Rice,Loam,352.2598902552543,38.27218430152021,83.63911230281764,70.60149296548705,15.489085864674845,3121.6968813089707,6.758540870087984,4.550361682127548,Flood,188.79163905952817,Low,Indigenous,725.468741936775
Wheat,Loam,241.87110062920664,35.66786649827546,50.24881954049389,199.9919645652665,47.50645842466368,3651.142930974655,33.734467733086106,9.830180761403955,Flood,657.1837857440077,Medium,Hybrid,377.5551327686314
Maize,Clay,502.7811387886953,18.24824811339253,73.76782618989982,171.4117163335693,24.07719082927107,3360.683094598976,7.276858415446178,7.8312524324608255,Drip,229.3224465355605,Medium,Indigenous,889.1727247235546
Wheat,Clay,490.3554174767936,29.12460894188134,64.39339166697549,186.48088332725,27.84597025828678,2690.810278108691,46.68259828317832,5.603329421095449,Sprinkler,570.135937570121,Medium,Indigenous,803.5500393891638
Wheat,Clay,996.3843925634056,36.663699543727176,50.25895811995407,281.5513004710863,36.86640923991595,1803.508720560913,48.273406548138816,6.796237934007497,Sprinkler,106.49795230334598,High,Hybrid,113.87364946888532
Rice,Sandy,557.0818809581137,29.295229090178843,89.3112988797268,267.82881181171336,23.35609886106216,2222.808543241954,13.52705656548219,1.9200175401875004,Sprinkler,384.936713571382,Low,Hybrid,835.1744324869202
Rice,Clay,466.8556395777603,37.67999553901556,31.51424075089585,246.2709143099393,20.17036643955722,3098.002296875906,35.43752201247095,8.600693781822894,Flood,709.4716513053899,Low,Hybrid,9989.60344466168
Rice,Clay,664.3800053733397,38.57459542040107,45.1587618372772,118.42461441959274,35.241975730808825,3607.472374590424,9.152105205324323,6.241217095575693,Drip,535.6350462050636,Medium,Hybrid,234.70611812524095
Rice,Clay,271.0139152862148,25.559613054607645,61.20444366666902,277.9546571715229,10.999363291273978,4117.932067538114,37.828261785790495,9.874607321886415,Flood,980.4425373990892,High,Hybrid,303.6977557633671
Rice,Loam,969.3325887638506,24.43284153515809,61.31718020871384,74.37692311596881,38.82900448106716,4068.6828737962433,20.62794497687036,6.727858693775642,Drip,886.6934164595897,Low,Indigenous,521.7218239376251
Maize,Loam,707.9680364728265,38.40802884922892,65.33598449673386,263.33230413969693,30.56093479506039,4890.754973044342,35.64725502787004,8.507004249396925,Flood,423.1637011388361,High,Indigenous,482.38113436120994
Wheat,Sandy,803.8702559526782,27.805228010438128,75.10057032137516,132.04001808840195,34.230149220837376,2143.3657946536377,21.779442914098,8.197864685157157,Drip,140.93788732504714,Low,Hybrid,9989.60344466168
Wheat,Sandy,336.382350539134,17.90056703370423,67.40866983115778,63.44307791549584,35.275206369875406,1284.4428328537472,11.550537942495607,4.10915036321442,Drip,861.063670103517,Medium,Indigenous,254.99648998632944
Wheat,Loam,527.5822824041632,16.05729373056703,66.01688763168221,217.3392460601871,31.08200625970255,2382.627742167437,23.274949122615105,3.336495627098905,Drip,920.1108792832042,High,Indigenous,786.0077106779523
Wheat,Loam,538.1512907169516,29.11572627493158,33.2108677747826,107.81998207898886,33.30135109762944,3973.1779008963063,10.070308698565553,4.87444225088359,Flood,838.5646540771331,Medium,Hybrid,991.0988053614254
Rice,Loam,,38.25427413596061,52.5918172673579,110.89278146615796,37.35152803559498,2752.4466041331807,30.95974737396256,5.205172099679534,Sprinkler,215.1549468277884,Low,Hybrid,800.0124223777214
Wheat,Clay,200.98934380752755,36.10621756014546,43.92334438206936,126.51179155719286,40.12475388718697,4271.153722357678,6.84281894672659,3.160762317429795,Flood,998.1236209710588,Low,Hybrid,366.3432709043871
Maize,Clay,440.68248668260406,31.89619366160841,45.92220669611852,65.92119187562918,39.09809565144482,3197.30546074406,28.72938558199369,9.051380860158746,Flood,332.7257993974964,Medium,Indigenous,320.32806527092004
Maize,Loam,984.9890994754433,18.477896222277188,63.26024846042069,94.28178604956352,44.78465830929047,4719.166890522012,44.88658911929934,5.882930760705814,Drip,751.784421527533,Low,Hybrid,295.8992884593444
Wheat,Clay,579.9092348049749,21.355784593717388,41.97031889577651,51.28490689639008,17.57773732669611,4791.453767996275,42.70429715537132,9.805999529382126,Drip,917.2313887021494,Medium,Indigenous,223.02556704013267
Wheat,Clay,506.0210241952066,36.887780663815406,47.63694606101385,161.3523802764467,26.0459187796719,1277.218024074995,44.72517648319236,8.29016000241637,Sprinkler,312.1184028976385,Medium,Indigenous,596.197494723071
Maize,Sandy,295.8632016141171,19.570180916422512,44.225082511040405,71.06384435449283,47.911842640578286,2825.653758849697,46.49219609571983,6.001343743527514,Sprinkler,917.4326992093596,Medium,Indigenous,644.8603347580098
Maize,Loam,979.3317029024124,21.960985206260865,86.91017659309168,220.66315126104976,25.86362297545319,3438.756244998272,9.70375495440624,9.523362503299232,Drip,378.53342127538025,Low,Indigenous,734.9523945968235
Rice,Loam,216.0210847406596,18.24001627988605,86.67994393026571,108.90571279791207,14.994803076236906,2023.490163248851,10.793624129407087,5.543873335857763,Sprinkler,978.7719001456504,High,Hybrid,712.1920338403012
Maize,Clay,789.7441800057945,31.90270578536028,66.5964935157631,285.8935360087943,31.017805054487184,2628.307117515921,30.065306284090788,8.983958612668033,Sprinkler,353.1340183424271,Medium,Indigenous,363.09998015504425
Rice,Loam,814.8798438308067,38.59955763408024,85.471348123914,267.81290684966314,14.379638902178488,3710.726164470793,45.22877007909931,4.223303030762249,Drip,958.0922422820516,High,Hybrid,397.2799048571619
Rice,Sandy,394.9253728510933,21.724200789884648,77.1487587281024,122.36022374205206,18.114129549114608,1906.9369075934453,48.84572554358138,4.407781450636847,Flood,148.19018580340742,Low,Indigenous,713.363081898104
Rice,Sandy,737.2467548904299,26.88516519625184,65.39687296810853,245.80386366416968,49.93275026283827,3407.9254118978097,7.081786280299998,4.76317614673838,Sprinkler,738.3448105028317,Low,Hybrid,414.5028767052655
Rice,Sandy,274.3433155035119,30.858493492780102,30.386112689807742,250.81122616620155,31.65450553584528,3789.791312657224,21.009833789029702,5.919630813489215,Drip,578.9000204533033,High,Hybrid,291.3608706573817
Rice,Loam,405.6378131456639,39.986656205390766,76.35097716476425,296.6407785286026,21.36233556161716,1361.985244383467,14.580241459699703,5.981412431789416,Sprinkler,530.0893694104575,Medium,Hybrid,436.9025383270656
Wheat,Loam,830.321590633812,17.620201624939302,72.14930049530813,199.45999671142124,49.79099818295624,2990.117264109811,39.018463201906165,5.467590295093758,Sprinkler,301.144882830256,Low,Indigenous,344.8757418201799
Maize,Loam,891.7489536268322,27.46426998764273,66.91521919694483,70.49143366091555,48.66235674220573,2052.320119696763,33.80872408416644,3.754008762248507,Drip,735.0362107988427,Medium,Indigenous,179.48144909672004
Rice,Loam,686.789130127833,24.6280029975625,75.6254587009483,211.70930723159523,27.629561643370543,3897.545423992178,10.394961416773045,9.34485818311748,Sprinkler,271.7285423016764,Medium,Indigenous,847.1250120489882
Maize,Loam,605.4707454563861,36.64550413055888,60.77532988648594,206.2449370940088,20.416124351516338,1758.222034147762,26.75849303142372,6.297274876143288,Sprinkler,597.5576163862913,High,Hybrid,867.8002502413327
Maize,Sandy,327.44321649518423,26.899193275291395,72.24499627928034,209.58764435510795,43.5359855236876,4568.951662152425,35.84482350670811,4.669652945724354,Sprinkler,327.92082673622576,Low,Indigenous,297.77527015019155
Rice,Clay,250.48722646332013,17.7744381146287,86.1103252035896,126.78641202605289,38.62482867887143,2723.7653460733072,40.055242726581696,6.860592646692564,Flood,960.0592418032204,High,Indigenous,158.29497957268157
Wheat,Sandy,294.1192227788469,30.86060363216459,52.54830095076518,264.9198962700832,37.477657400140416,1792.012121230214,5.902371940280384,7.911700820288247,Flood,125.76807445208756,Low,Indigenous,764.9446936160615
Rice,Loam,381.8858400768791,34.26951545659699,72.48731009403753,289.86804573885297,45.7245496528989,2752.0871854013176,45.07113082927504,9.646552794054188,Sprinkler,279.7554521001129,High,Hybrid,290.37576327707234
Wheat,Sandy,473.3396015175367,15.072031291640364,58.54126908065752,104.42812824453787,37.57668535485298,2634.975051234112,30.6176622327736,5.495942460408243,Drip,318.0795457487029,Low,Indigenous,454.0919404931742
Maize,Loam,504.7276204087898,36.47391713551573,70.46397910883888,72.03803953416111,21.35191772166197,2715.675837974841,41.53591017319571,2.008886593156829,Sprinkler,472.6610431910348,Low,Indigenous,157.72172701364494
Wheat,Loam,477.0574148712028,19.65057500014164,75.77360013326185,98.63375829212104,37.754526475029294,3342.2451739897874,41.35721135064276,4.966892212928872,Sprinkler,309.45721768304816,Low,Hybrid,303.64262628259166
Wheat,Sandy,391.2442657578125,28.801734116334444,32.727150026147754,255.1380348139297,22.23254045134656,3084.69489965415,13.543369712193613,5.310735053081243,Flood,542.2141812419068,Medium,Hybrid,813.6120504966722
Wheat,Loam,607.7793974013584,25.394937517186253,68.79602663691972,219.16115870496188,40.3695591862798,1599.1085267236108,9.95774541141349,9.072946703671064,Flood,885.2189709326851,Medium,Hybrid,823.9568022236816
Maize,Clay,860.2288865863175,32.99134541526326,43.60447106441667,209.0118355847817,34.78991417966264,1262.3162905865452,37.4579271038222,4.553206916166578,Flood,740.8570792682538,High,Hybrid,286.37634239893936
Maize,Loam,423.76283077718335,24.279040369643543,70.20195226845401,150.44828377735612,13.096462079390022,3917.661794906162,12.03921134697286,9.579918383984246,Sprinkler,621.9657824816,High,Hybrid,402.32246059602056
Wheat,Clay,953.9096152817864,36.74407941704277,58.09981115602881,194.4569928778589,30.513414497405684,3238.8697437132537,43.24718711321257,5.366187169429013,Sprinkler,180.10286018441167,Low,Hybrid,220.81457718436923
Wheat,Clay,898.6693293790782,33.26240902396975,76.41316451189323,126.96853131859186,23.73203876782964,2436.003072317055,37.67852677379473,9.76402450881036,Drip,724.5928975503481,Low,Indigenous,166.75536725643013
Rice,Loam,329.41136908168767,31.19282927657304,37.40404891233578,169.3000198544903,23.14282530929177,4233.431289992295,42.882141396436815,1.0737848901786595,Sprinkler,249.77285587984588,Medium,Indigenous,992.9545430035683
Wheat,Sandy,,34.90601488907136,67.5793410993717,248.265757092664,34.09025209509029,2552.233897043828,18.45557058242057,9.08933837325712,Sprinkler,807.7306473655282,Medium,Hybrid,690.0345561203553
Rice,Clay,659.6699058542133,33.85057587320956,46.70824373565314,295.31039936386554,22.892992978776995,4183.8603584024295,19.24691271847561,9.380084067490156,Flood,325.0510826591379,Medium,Indigenous,587.8868582784869
Wheat,Sandy,653.2602897371348,15.898466873038831,81.17891971983549,283.12223089745044,41.07574992819491,2223.0245100494985,35.204970035584296,9.64918842188692,Flood,475.3438554888108,High,Hybrid,788.9486503647696
Rice,Clay,512.8342104465396,24.868358846120703,85.70301033817844,283.4664857115622,12.831657440446978,1291.381190180799,6.415067977652639,1.1176888075715337,Flood,415.4231820861351,Medium,Indigenous,856.0694437189517
Maize,Loam,600.9223993456078,38.27018243291225,89.78389762074332,150.5559337117781,36.41553009583302,4730.558775199716,37.69235358518402,2.545307528952781,Flood,872.9325232073711,High,Hybrid,826.0432912402548
Wheat,Loam,517.7430219433688,18.14310672480565,77.760444145637,167.19747012669774,42.36779214626965,2578.2045171254927,42.61023818845705,6.883880527839126,Flood,213.8900128420673,Medium,Hybrid,114.88550436088894
Wheat,Clay,631.7860950079543,33.42741376080128,75.22404422568027,226.4088490922454,36.91326759681721,4170.770291397512,23.68236139718468,1.2292542256159642,Drip,609.0803941463098,Medium,Indigenous,268.1271083714486
Wheat,Loam,702.3600422181087,39.364795283383245,42.930045532053065,280.5479820128211,29.88916780079983,2116.5765328892176,39.41954735398109,1.5724809655885066,Drip,227.855448498756,Low,Indigenous,689.4147719060479
Wheat,Clay,739.4430451272387,16.30496572612429,50.16042353940652,85.49856483802117,48.01228054944725,3585.460448494624,12.857491264201787,2.9897098632409773,Drip,734.316252518968,High,Indigenous,438.1834130235666
Rice,Loam,625.9849540475409,32.05484701566526,57.94095250573677,126.06046595679894,21.997539591922543,4493.243493030914,19.50171772187681,5.611957918694958,Flood,914.5703150150332,Medium,Indigenous,984.2343859549962
Wheat,Sandy,777.1376538629854,26.70385353252576,76.40286286693498,84.81171114852738,10.766715500999112,1166.5760893599213,48.84372333997148,5.913123033401268,Flood,491.1468884805281,Low,Indigenous,698.8643133744287
Maize,Loam,313.0224394204046,29.47938138436805,84.89795190467811,203.00213248986384,27.27957485853764,4322.543058744357,49.38476781020568,1.3083501051415392,Flood,539.2830342384783,High,Indigenous,960.8940178562858
Maize,Sandy,369.5859927217908,17.13353341210812,41.34834600137908,126.57524922188438,11.320477436013087,3285.3320198877145,28.06722738597146,2.5333052570337804,Drip,934.680552834486,High,Indigenous,281.30183348121443
Wheat,Loam,854.9880032594161,16.075173796673486,85.34204908020618,131.52696312814336,48.15747010105635,3429.887015634277,47.04214061587446,5.497351060011898,Flood,568.8922497844214,Medium,Indigenous,877.5613253035208
Maize,Sandy,458.0223822771321,31.671666513773044,71.73747914124348,67.72898987199481,18.39672182992206,3092.6320032239305,28.52288051255845,6.345465588490647,Drip,538.8385942446048,High,Hybrid,389.2170752337028
Wheat,Loam,,35.58273574551795,66.64624384110232,137.449015451898,41.55708095795518,4497.90041313457,18.12146576725208,2.335615268375938,Flood,620.4961924338737,Low,Indigenous,990.608327414026
Wheat,Sandy,323.03291973442487,34.55038337332418,41.99047627691637,265.62412685039635,40.982883326974594,1173.7334289425498,17.010467964444732,4.589572707522736,Sprinkler,720.3067627266568,Low,Indigenous,241.91980486583256
Maize,Clay,378.891547597049,28.595143196655933,33.331501968549034,108.26820297270874,18.70915598731734,2044.1135661433923,46.827756741566695,9.139612928652571,Drip,196.19503757832825,High,Hybrid,564.7058369544939
Wheat,Clay,965.8583103156698,17.496670528404454,64.10789391047639,223.7968665525164,34.84906121920669,4503.050155436622,12.76008750382366,9.990093583415549,Sprinkler,838.9994749673644,Low,Hybrid,813.5600804534098
Maize,Sandy,658.4331431446794,32.201111095900345,69.09094099973355,207.40708623464815,11.923158739458009,4009.382810127824,31.08346061908182,9.884930093480271,Drip,491.9545247079333,High,Hybrid,489.3782325436323
